customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,r_j_score,f_j_score,m_j_score,rfm_j_score,rfm_segment,rfm_j_segment,kmeans_cluster,kmeans_segment,HDBSCAN_cluster,HDBSCAN_segment
235,2.0,11,4685.820000000001,1,1,1,111,1,1,2,112,1 best customers,2 loyal customers,7,4,-1,6 noise
236,6.0,4,2434.64,1,4,3,143,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
237,26.0,8,3635.04,2,1,2,212,1,2,2,122,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
238,107.0,5,3112.5699999999997,4,3,2,432,3,3,3,333,3 big spenders,4 almost lost,4,6,-1,6 noise
239,1.0,9,5928.23,1,1,1,111,1,1,1,111,1 best customers,1 best customers,6,3,-1,6 noise
240,88.0,6,2338.2099999999996,4,2,3,423,2,2,3,223,4 almost lost,2 loyal customers,1,7,4,4 almost lost
241,47.0,4,1922.8199999999997,3,4,3,343,2,3,4,234,7 lost cheap customers,5 recent customers,1,7,0,5 lost customers
242,131.0,7,2558.7,4,2,3,423,3,2,3,323,4 almost lost,4 almost lost,4,6,-1,6 noise
243,74.0,5,2193.55,3,3,3,333,2,3,3,233,4 almost lost,5 recent customers,1,7,4,4 almost lost
244,194.0,3,3269.2,4,4,2,442,4,4,3,443,3 big spenders,7 lost cheap customers,4,6,-1,6 noise
245,12.0,5,2213.0199999999995,1,3,3,133,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
246,27.0,9,3174.16,2,1,2,212,1,1,3,113,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
247,112.0,7,4913.16,4,2,1,421,3,2,2,322,3 big spenders,3 big spenders,7,4,-1,6 noise
248,134.0,7,3193.3199999999997,4,2,2,422,3,2,3,323,3 big spenders,4 almost lost,4,6,-1,6 noise
249,47.0,9,2236.13,3,1,3,313,2,1,3,213,4 almost lost,2 loyal customers,1,7,4,4 almost lost
250,31.0,6,2963.23,2,2,2,222,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
251,38.0,4,1210.0,2,4,4,244,1,3,4,134,5 recent customers,5 recent customers,8,8,0,5 lost customers
252,62.0,5,2597.6400000000003,3,3,3,333,2,3,3,233,4 almost lost,5 recent customers,4,6,4,4 almost lost
253,17.0,5,1191.29,1,3,4,134,1,3,4,134,5 recent customers,5 recent customers,8,8,-1,6 noise
254,41.0,7,6780.95,2,2,1,221,1,2,1,121,2 loyal customers,2 loyal customers,2,2,-1,6 noise
255,57.0,11,6813.82,3,1,1,311,2,1,1,211,3 big spenders,2 loyal customers,2,2,-1,6 noise
256,0.0,5,1728.66,1,3,4,134,1,3,4,134,5 recent customers,5 recent customers,8,8,0,5 lost customers
257,92.0,5,3650.5300000000007,4,3,2,432,2,3,2,232,3 big spenders,3 big spenders,0,5,-1,6 noise
258,18.0,5,1642.58,2,3,4,234,1,3,4,134,5 recent customers,5 recent customers,8,8,0,5 lost customers
259,27.0,4,2124.65,2,4,3,243,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
260,8.0,9,3381.41,1,1,2,112,1,1,3,113,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
261,50.0,9,4033.1499999999996,3,1,2,312,2,1,2,212,3 big spenders,2 loyal customers,0,5,3,3 good - recent
262,10.0,5,2117.8599999999997,1,3,3,133,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
263,46.0,7,3476.9399999999996,3,2,2,322,2,2,3,223,3 big spenders,2 loyal customers,0,5,4,4 almost lost
264,48.0,4,1025.2999999999997,3,4,4,344,2,3,4,234,7 lost cheap customers,5 recent customers,8,8,0,5 lost customers
265,79.0,4,2692.9100000000003,3,4,3,343,2,3,3,233,7 lost cheap customers,5 recent customers,4,6,4,4 almost lost
266,32.0,4,1742.83,2,4,4,244,1,3,4,134,5 recent customers,5 recent customers,8,8,0,5 lost customers
267,130.0,4,2337.9900000000002,4,4,3,443,3,3,3,333,7 lost cheap customers,4 almost lost,1,7,-1,6 noise
268,69.0,4,2713.19,3,4,3,343,2,3,3,233,7 lost cheap customers,5 recent customers,4,6,4,4 almost lost
269,168.0,5,1668.85,4,3,4,434,3,3,4,334,4 almost lost,4 almost lost,8,8,-1,6 noise
270,7.0,7,4625.21,1,2,1,121,1,2,2,122,2 loyal customers,2 loyal customers,7,4,1,2 best - high spend
271,202.0,2,1026.2700000000002,4,4,4,444,4,4,4,444,7 lost cheap customers,7 lost cheap customers,8,8,-1,6 noise
272,91.0,7,3842.0699999999997,4,2,2,422,2,2,2,222,3 big spenders,2 loyal customers,0,5,-1,6 noise
273,28.0,10,6519.24,2,1,1,211,1,1,1,111,2 loyal customers,1 best customers,2,2,-1,6 noise
274,149.0,4,790.0600000000001,4,4,4,444,3,3,4,334,7 lost cheap customers,4 almost lost,3,9,-1,6 noise
275,132.0,6,4126.6,4,2,1,421,3,2,2,322,3 big spenders,3 big spenders,0,5,-1,6 noise
276,3.0,6,1107.9499999999998,1,2,4,124,1,2,4,124,2 loyal customers,2 loyal customers,8,8,-1,6 noise
277,21.0,3,1757.29,2,4,4,244,1,4,4,144,5 recent customers,5 recent customers,8,8,0,5 lost customers
278,248.0,1,827.1599999999999,4,4,4,444,4,4,4,444,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
279,14.0,6,2455.9300000000003,1,2,3,123,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
280,43.0,10,6304.71,2,1,1,211,1,1,1,111,2 loyal customers,1 best customers,2,2,-1,6 noise
281,9.0,4,2233.67,1,4,3,143,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
282,69.0,2,624.15,3,4,4,344,2,4,4,244,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
283,91.0,5,4792.79,4,3,1,431,2,3,2,232,3 big spenders,3 big spenders,7,4,-1,6 noise
284,133.0,5,3251.42,4,3,2,432,3,3,3,333,3 big spenders,4 almost lost,4,6,-1,6 noise
285,7.0,6,2626.74,1,2,3,123,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
286,137.0,4,1954.7,4,4,3,443,3,3,3,333,7 lost cheap customers,4 almost lost,1,7,-1,6 noise
287,138.0,1,1408.91,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,8,8,-1,6 noise
288,44.0,4,1808.7299999999996,2,4,3,243,1,3,4,134,5 recent customers,5 recent customers,8,8,0,5 lost customers
289,44.0,9,3924.11,2,1,2,212,1,1,2,112,2 loyal customers,2 loyal customers,0,5,3,3 good - recent
290,11.0,5,3368.2799999999997,1,3,2,132,1,3,3,133,3 big spenders,5 recent customers,0,5,4,4 almost lost
291,40.0,2,605.01,2,4,4,244,1,4,4,144,5 recent customers,5 recent customers,3,9,-1,6 noise
292,58.0,7,3631.6000000000004,3,2,2,322,2,2,2,222,3 big spenders,2 loyal customers,0,5,4,4 almost lost
293,10.0,5,1991.9300000000003,1,3,3,133,1,3,3,133,5 recent customers,5 recent customers,1,7,-1,6 noise
294,115.0,7,5509.67,4,2,1,421,3,2,2,322,3 big spenders,3 big spenders,6,3,-1,6 noise
295,34.0,7,4539.9,2,2,1,221,1,2,2,122,2 loyal customers,2 loyal customers,7,4,1,2 best - high spend
296,8.0,3,2515.29,1,4,3,143,1,4,3,143,5 recent customers,5 recent customers,1,7,4,4 almost lost
297,8.0,4,3599.1800000000007,1,4,2,142,1,3,2,132,3 big spenders,3 big spenders,0,5,4,4 almost lost
298,8.0,9,4382.48,1,1,1,111,1,1,2,112,1 best customers,2 loyal customers,7,4,-1,6 noise
299,92.0,7,6897.92,4,2,1,421,2,2,1,221,3 big spenders,2 loyal customers,2,2,-1,6 noise
300,156.0,5,3475.8999999999996,4,3,2,432,3,3,3,333,3 big spenders,4 almost lost,0,5,-1,6 noise
301,93.0,2,89.71000000000001,4,4,4,444,2,4,4,244,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
302,276.0,1,182.81000000000017,4,4,4,444,4,4,4,444,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
303,43.0,3,3247.08,2,4,2,242,1,4,3,143,3 big spenders,5 recent customers,4,6,4,4 almost lost
304,80.0,9,2785.0400000000004,3,1,3,313,2,1,3,213,4 almost lost,2 loyal customers,4,6,-1,6 noise
305,33.0,6,2229.2799999999997,2,2,3,223,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
306,123.0,2,239.35000000000002,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
307,15.0,9,3660.95,1,1,2,112,1,1,2,112,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
308,25.0,6,4086.21,2,2,2,222,1,2,2,122,2 loyal customers,2 loyal customers,0,5,3,3 good - recent
309,9.0,4,2208.58,1,4,3,143,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
310,8.0,7,4744.19,1,2,1,121,1,2,2,122,2 loyal customers,2 loyal customers,7,4,1,2 best - high spend
311,61.0,6,4054.480000000001,3,2,2,322,2,2,2,222,3 big spenders,2 loyal customers,0,5,3,3 good - recent
312,13.0,5,4570.38,1,3,1,131,1,3,2,132,3 big spenders,3 big spenders,7,4,1,2 best - high spend
313,17.0,6,3186.63,1,2,2,122,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
314,20.0,8,3200.1500000000005,2,1,2,212,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
315,27.0,9,2200.11,2,1,3,213,1,1,3,113,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
316,11.0,4,2158.71,1,4,3,143,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
317,80.0,4,2766.2700000000004,3,4,3,343,2,3,3,233,7 lost cheap customers,5 recent customers,4,6,4,4 almost lost
318,9.0,7,3632.18,1,2,2,122,1,2,2,122,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
319,71.0,5,3955.91,3,3,2,332,2,3,2,232,3 big spenders,3 big spenders,0,5,-1,6 noise
320,12.0,10,7204.66,1,1,1,111,1,1,1,111,1 best customers,1 best customers,2,2,-1,6 noise
321,12.0,5,2006.1799999999998,1,3,3,133,1,3,3,133,5 recent customers,5 recent customers,1,7,-1,6 noise
322,1.0,11,10336.769999999997,1,1,1,111,1,1,1,111,1 best customers,1 best customers,5,1,-1,6 noise
323,35.0,6,2020.7300000000002,2,2,3,223,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
324,21.0,5,1779.6999999999996,2,3,4,234,1,3,4,134,5 recent customers,5 recent customers,8,8,0,5 lost customers
325,133.0,6,4465.08,4,2,1,421,3,2,2,322,3 big spenders,3 big spenders,7,4,-1,6 noise
326,161.0,3,1201.2499999999998,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,8,8,-1,6 noise
327,16.0,5,3498.63,1,3,2,132,1,3,3,133,3 big spenders,5 recent customers,0,5,4,4 almost lost
328,4.0,8,2357.8,1,1,3,113,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
329,34.0,6,3618.01,2,2,2,222,1,2,2,122,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
330,107.0,6,5296.799999999999,4,2,1,421,3,2,2,322,3 big spenders,3 big spenders,6,3,-1,6 noise
331,82.0,6,4404.67,3,2,1,321,2,2,2,222,3 big spenders,2 loyal customers,7,4,-1,6 noise
332,263.0,2,239.35000000000002,4,4,4,444,4,4,4,444,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
333,22.0,6,3186.7200000000003,2,2,2,222,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
334,56.0,6,2127.59,3,2,3,323,2,2,3,223,4 almost lost,2 loyal customers,1,7,4,4 almost lost
335,24.0,2,456.9899999999999,2,4,4,244,1,4,4,144,5 recent customers,5 recent customers,3,9,-1,6 noise
336,82.0,5,2598.16,3,3,3,333,2,3,3,233,4 almost lost,5 recent customers,4,6,4,4 almost lost
337,37.0,6,3388.8199999999997,2,2,2,222,1,2,3,123,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
338,10.0,7,2343.71,1,2,3,123,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
339,58.0,5,4327.24,3,3,1,331,2,3,2,232,3 big spenders,3 big spenders,7,4,2,1 best - most recent
340,30.0,8,2781.3599999999997,2,1,3,213,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
341,134.0,2,955.0799999999999,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
342,93.0,3,468.8599999999999,4,4,4,444,2,4,4,244,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
343,103.0,9,5193.5599999999995,4,1,1,411,3,1,2,312,3 big spenders,3 big spenders,6,3,-1,6 noise
344,8.0,9,8101.26,1,1,1,111,1,1,1,111,1 best customers,1 best customers,5,1,-1,6 noise
345,19.0,7,3971.4599999999996,2,2,2,222,1,2,2,122,2 loyal customers,2 loyal customers,0,5,3,3 good - recent
346,12.0,9,6420.7,1,1,1,111,1,1,1,111,1 best customers,1 best customers,2,2,-1,6 noise
347,59.0,7,8326.369999999999,3,2,1,321,2,2,1,221,3 big spenders,2 loyal customers,5,1,-1,6 noise
348,125.0,6,2071.99,4,2,3,423,3,2,3,323,4 almost lost,4 almost lost,1,7,-1,6 noise
349,166.0,5,1669.26,4,3,4,434,3,3,4,334,4 almost lost,4 almost lost,8,8,-1,6 noise
350,4.0,6,1008.7100000000002,1,2,4,124,1,2,4,124,2 loyal customers,2 loyal customers,3,9,-1,6 noise
351,11.0,2,1438.6200000000001,1,4,4,144,1,4,4,144,5 recent customers,5 recent customers,8,8,0,5 lost customers
352,25.0,6,4404.400000000001,2,2,1,221,1,2,2,122,2 loyal customers,2 loyal customers,7,4,-1,6 noise
353,23.0,11,6792.83,2,1,1,211,1,1,1,111,2 loyal customers,1 best customers,2,2,-1,6 noise
354,67.0,6,3101.72,3,2,2,322,2,2,3,223,3 big spenders,2 loyal customers,4,6,4,4 almost lost
355,45.0,5,2662.75,3,3,3,333,2,3,3,233,4 almost lost,5 recent customers,4,6,4,4 almost lost
356,61.0,5,2358.0,3,3,3,333,2,3,3,233,4 almost lost,5 recent customers,1,7,4,4 almost lost
357,15.0,8,4455.49,1,1,1,111,1,2,2,122,1 best customers,2 loyal customers,7,4,-1,6 noise
358,70.0,2,1405.99,3,4,4,344,2,4,4,244,7 lost cheap customers,5 recent customers,8,8,0,5 lost customers
359,8.0,10,2921.76,1,1,2,112,1,1,3,113,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
360,8.0,5,5070.23,1,3,1,131,1,3,2,132,3 big spenders,3 big spenders,7,4,-1,6 noise
361,146.0,7,3428.15,4,2,2,422,3,2,3,323,3 big spenders,4 almost lost,0,5,-1,6 noise
362,89.0,4,463.02,4,4,4,444,2,3,4,234,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
363,14.0,6,9458.169999999998,1,2,1,121,1,2,1,121,2 loyal customers,2 loyal customers,5,1,-1,6 noise
364,11.0,6,3329.97,1,2,2,122,1,2,3,123,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
365,50.0,7,4724.04,3,2,1,321,2,2,2,222,3 big spenders,2 loyal customers,7,4,1,2 best - high spend
366,115.0,6,2692.7,4,2,3,423,3,2,3,323,4 almost lost,4 almost lost,4,6,-1,6 noise
367,43.0,5,2022.2000000000003,2,3,3,233,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
368,13.0,9,3939.73,1,1,2,112,1,1,2,112,2 loyal customers,2 loyal customers,0,5,3,3 good - recent
369,101.0,8,3931.77,4,1,2,412,2,2,2,222,3 big spenders,2 loyal customers,0,5,-1,6 noise
370,111.0,7,3290.2599999999998,4,2,2,422,3,2,3,323,3 big spenders,4 almost lost,4,6,-1,6 noise
371,9.0,5,5004.52,1,3,1,131,1,3,2,132,3 big spenders,3 big spenders,7,4,-1,6 noise
372,31.0,8,2598.13,2,1,3,213,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
373,223.0,1,1103.43,4,4,4,444,4,4,4,444,7 lost cheap customers,7 lost cheap customers,8,8,-1,6 noise
374,13.0,6,5271.75,1,2,1,121,1,2,2,122,2 loyal customers,2 loyal customers,6,3,-1,6 noise
375,91.0,4,487.99999999999994,4,4,4,444,2,3,4,234,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
376,43.0,3,368.1700000000001,2,4,4,244,1,4,4,144,5 recent customers,5 recent customers,3,9,-1,6 noise
377,6.0,11,4124.420000000001,1,1,1,111,1,1,2,112,1 best customers,2 loyal customers,0,5,-1,6 noise
378,124.0,7,3236.3199999999997,4,2,2,422,3,2,3,323,3 big spenders,4 almost lost,4,6,-1,6 noise
379,145.0,2,640.9300000000001,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
380,35.0,8,6196.16,2,1,1,211,1,2,1,121,2 loyal customers,2 loyal customers,2,2,-1,6 noise
381,2.0,8,4534.240000000001,1,1,1,111,1,2,2,122,1 best customers,2 loyal customers,7,4,1,2 best - high spend
382,35.0,7,1657.4499999999998,2,2,4,224,1,2,4,124,2 loyal customers,2 loyal customers,8,8,0,5 lost customers
383,51.0,3,987.4899999999999,3,4,4,344,2,4,4,244,7 lost cheap customers,5 recent customers,3,9,0,5 lost customers
384,85.0,5,2917.59,3,3,2,332,2,3,3,233,3 big spenders,5 recent customers,4,6,-1,6 noise
385,78.0,9,5220.52,3,1,1,311,2,1,2,212,3 big spenders,2 loyal customers,6,3,-1,6 noise
386,66.0,5,2415.9700000000003,3,3,3,333,2,3,3,233,4 almost lost,5 recent customers,1,7,4,4 almost lost
387,31.0,3,3417.7799999999997,2,4,2,242,1,4,3,143,3 big spenders,5 recent customers,0,5,4,4 almost lost
388,55.0,3,1834.0300000000002,3,4,3,343,2,4,4,244,7 lost cheap customers,5 recent customers,1,7,0,5 lost customers
389,113.0,6,2123.26,4,2,3,423,3,2,3,323,4 almost lost,4 almost lost,1,7,-1,6 noise
390,76.0,5,869.56,3,3,4,334,2,3,4,234,4 almost lost,5 recent customers,3,9,-1,6 noise
391,56.0,4,1315.06,3,4,4,344,2,3,4,234,7 lost cheap customers,5 recent customers,8,8,0,5 lost customers
392,101.0,7,5025.310000000001,4,2,1,421,2,2,2,222,3 big spenders,2 loyal customers,7,4,-1,6 noise
393,146.0,2,866.5799999999999,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
394,45.0,8,5445.46,3,1,1,311,2,2,2,222,3 big spenders,2 loyal customers,6,3,-1,6 noise
395,30.0,6,3528.1899999999996,2,2,2,222,1,2,3,123,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
396,29.0,6,4647.130000000001,2,2,1,221,1,2,2,122,2 loyal customers,2 loyal customers,7,4,1,2 best - high spend
397,45.0,5,2618.0,3,3,3,333,2,3,3,233,4 almost lost,5 recent customers,4,6,4,4 almost lost
398,12.0,6,795.1399999999999,1,2,4,124,1,2,4,124,2 loyal customers,2 loyal customers,3,9,-1,6 noise
399,49.0,6,5020.5,3,2,1,321,2,2,2,222,3 big spenders,2 loyal customers,7,4,1,2 best - high spend
400,134.0,5,2688.92,4,3,3,433,3,3,3,333,4 almost lost,4 almost lost,4,6,-1,6 noise
401,29.0,7,3643.0299999999997,2,2,2,222,1,2,2,122,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
402,56.0,6,4965.429999999999,3,2,1,321,2,2,2,222,3 big spenders,2 loyal customers,7,4,-1,6 noise
403,56.0,5,2358.2599999999998,3,3,3,333,2,3,3,233,4 almost lost,5 recent customers,1,7,4,4 almost lost
404,18.0,8,4874.55,2,1,1,211,1,2,2,122,2 loyal customers,2 loyal customers,7,4,-1,6 noise
405,14.0,6,3338.3399999999997,1,2,2,122,1,2,3,123,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
406,106.0,5,3445.0099999999998,4,3,2,432,3,3,3,333,3 big spenders,4 almost lost,0,5,-1,6 noise
407,9.0,9,4096.06,1,1,2,112,1,1,2,112,2 loyal customers,2 loyal customers,0,5,-1,6 noise
408,17.0,5,3082.2799999999997,1,3,2,132,1,3,3,133,3 big spenders,5 recent customers,4,6,4,4 almost lost
409,13.0,4,2267.84,1,4,3,143,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
410,6.0,7,2177.9300000000003,1,2,3,123,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
411,187.0,5,2553.8300000000004,4,3,3,433,4,3,3,433,4 almost lost,4 almost lost,4,6,-1,6 noise
412,27.0,3,1055.0300000000002,2,4,4,244,1,4,4,144,5 recent customers,5 recent customers,8,8,-1,6 noise
413,167.0,5,3822.8,4,3,2,432,3,3,2,332,3 big spenders,3 big spenders,0,5,-1,6 noise
414,47.0,6,2304.56,3,2,3,323,2,2,3,223,4 almost lost,2 loyal customers,1,7,4,4 almost lost
415,248.0,2,1490.77,4,4,4,444,4,4,4,444,7 lost cheap customers,7 lost cheap customers,8,8,-1,6 noise
416,88.0,5,3085.9799999999996,4,3,2,432,2,3,3,233,3 big spenders,5 recent customers,4,6,-1,6 noise
417,70.0,7,3807.6400000000003,3,2,2,322,2,2,2,222,3 big spenders,2 loyal customers,0,5,-1,6 noise
418,28.0,6,3325.13,2,2,2,222,1,2,3,123,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
419,14.0,7,5027.369999999999,1,2,1,121,1,2,2,122,2 loyal customers,2 loyal customers,7,4,-1,6 noise
420,59.0,10,3652.17,3,1,2,312,2,1,2,212,3 big spenders,2 loyal customers,0,5,4,4 almost lost
421,56.0,6,3952.1500000000005,3,2,2,322,2,2,2,222,3 big spenders,2 loyal customers,0,5,3,3 good - recent
422,133.0,4,2390.84,4,4,3,443,3,3,3,333,7 lost cheap customers,4 almost lost,1,7,-1,6 noise
423,141.0,5,1589.8199999999997,4,3,4,434,3,3,4,334,4 almost lost,4 almost lost,8,8,-1,6 noise
424,74.0,7,4525.19,3,2,1,321,2,2,2,222,3 big spenders,2 loyal customers,7,4,-1,6 noise
425,25.0,7,7388.6,2,2,1,221,1,2,1,121,2 loyal customers,2 loyal customers,2,2,-1,6 noise
426,59.0,8,5302.9,3,1,1,311,2,2,2,222,3 big spenders,2 loyal customers,6,3,-1,6 noise
427,109.0,4,2515.6800000000003,4,4,3,443,3,3,3,333,7 lost cheap customers,4 almost lost,1,7,-1,6 noise
428,51.0,8,3355.1099999999997,3,1,2,312,2,2,3,223,3 big spenders,2 loyal customers,0,5,4,4 almost lost
429,18.0,8,3652.26,2,1,2,212,1,2,2,122,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
430,65.0,6,5625.17,3,2,1,321,2,2,2,222,3 big spenders,2 loyal customers,6,3,-1,6 noise
431,138.0,1,1215.34,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,8,8,-1,6 noise
432,21.0,8,5110.17,2,1,1,211,1,2,2,122,2 loyal customers,2 loyal customers,6,3,-1,6 noise
433,15.0,9,3754.1600000000003,1,1,2,112,1,1,2,112,2 loyal customers,2 loyal customers,0,5,-1,6 noise
434,297.0,2,1027.8899999999999,4,4,4,444,4,4,4,444,7 lost cheap customers,7 lost cheap customers,8,8,-1,6 noise
435,102.0,4,4727.750000000001,4,4,1,441,2,3,2,232,3 big spenders,3 big spenders,7,4,-1,6 noise
436,50.0,3,2124.71,3,4,3,343,2,4,3,243,7 lost cheap customers,5 recent customers,1,7,4,4 almost lost
437,48.0,6,3045.5999999999995,3,2,2,322,2,2,3,223,3 big spenders,2 loyal customers,4,6,4,4 almost lost
438,51.0,8,7692.39,3,1,1,311,2,2,1,221,3 big spenders,2 loyal customers,2,2,-1,6 noise
439,99.0,5,2621.23,4,3,3,433,2,3,3,233,4 almost lost,5 recent customers,4,6,4,4 almost lost
440,11.0,8,2481.1899999999996,1,1,3,113,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
441,62.0,3,1750.76,3,4,4,344,2,4,4,244,7 lost cheap customers,5 recent customers,8,8,0,5 lost customers
442,13.0,7,2789.25,1,2,3,123,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
443,205.0,6,3171.14,4,2,2,422,4,2,3,423,3 big spenders,4 almost lost,4,6,-1,6 noise
444,45.0,7,3807.4599999999996,3,2,2,322,2,2,2,222,3 big spenders,2 loyal customers,0,5,3,3 good - recent
445,24.0,11,8081.860000000001,2,1,1,211,1,1,1,111,2 loyal customers,1 best customers,5,1,-1,6 noise
446,52.0,8,5363.299999999999,3,1,1,311,2,2,2,222,3 big spenders,2 loyal customers,6,3,-1,6 noise
447,0.0,5,2690.73,1,3,3,133,1,3,3,133,5 recent customers,5 recent customers,4,6,4,4 almost lost
448,188.0,4,2413.08,4,4,3,443,4,3,3,433,7 lost cheap customers,4 almost lost,1,7,-1,6 noise
449,133.0,6,3292.4000000000005,4,2,2,422,3,2,3,323,3 big spenders,4 almost lost,4,6,-1,6 noise
450,82.0,4,3178.3,3,4,2,342,2,3,3,233,3 big spenders,5 recent customers,4,6,-1,6 noise
451,66.0,6,2560.37,3,2,3,323,2,2,3,223,4 almost lost,2 loyal customers,4,6,4,4 almost lost
452,24.0,5,1561.59,2,3,4,234,1,3,4,134,5 recent customers,5 recent customers,8,8,0,5 lost customers
453,41.0,8,2292.05,2,1,3,213,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
454,49.0,7,4738.75,3,2,1,321,2,2,2,222,3 big spenders,2 loyal customers,7,4,1,2 best - high spend
